url,phone_numbers,social_media_links,addresses,error
http://tangodown.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://iambaldianastyles.info,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://innovativeinstruction.org,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='innovativeinstruction.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B086690>: Failed to resolve 'innovativeinstruction.org' ([Errno 11001] getaddrinfo failed)""))"
http://lassomd.com,8884488149; 888448888,"{'facebook': ['https://www.facebook.com/Hi.LassoMD'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/hi.lassomd'], 'youtube': []}",,
http://nefsvt.com,,"{'facebook': ['https://www.facebook.com/l.php', 'https://www.facebook.com/NortheastFarmServices'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/nefsvt'], 'youtube': ['https://www.youtube.com/channel/UCRZ0tRSvW4bGp0dmWWAeySw']}",,
http://yourvibrantnutrition.com,7328295146,"{'facebook': ['https://www.facebook.com/Dietitianinfo'], 'twitter': [], 'linkedin': ['https://www.linkedin.com/in/annette-o-neill-rdn-3182a5ba'], 'instagram': ['https://www.instagram.com/wellnessoneill'], 'youtube': ['https://www.youtube.com/user/watch']}","151 Main Street,",
http://burst-media.com,,"{'facebook': ['https://www.facebook.com/BurstMediaLLC'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://hightechautoservicesantamonica.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='hightechautoservicesantamonica.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>: Failed to resolve 'hightechautoservicesantamonica.com' ([Errno 11002] getaddrinfo failed)""))"
http://rebeccathebadass.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/rebeccaekeating'], 'youtube': []}",,
http://tsunamipolo.org,,"{'facebook': ['https://www.facebook.com/SFTsunamiWaterPolo'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/sftsunamipolo'], 'youtube': []}",,
http://bergesenterpriseinc.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://brooklyntreecompany.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='brooklyntreecompany.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087AC0>: Failed to resolve 'brooklyntreecompany.com' ([Errno 11002] getaddrinfo failed)""))"
http://citycenterwaco.com,2547548989,"{'facebook': ['https://www.facebook.com/photo.php', 'https://www.facebook.com/216687328438429', 'https://www.facebook.com/downtownwacotx'], 'twitter': ['https://www.twitter.com/intent'], 'linkedin': [], 'instagram': ['https://www.instagram.com/wacodowntown'], 'youtube': []}","Board of Directors Agenda Wednesday | September 25, 2024, | 3:00 PMLocation: 801 Elm Avenue…; The front door at 801 Elm Avenue may be locked due to COVID-19 precautions but…; Board of Directors Agenda Wednesday | February 28, 2024, | 3:00 PMLocation: 801 Elm Avenue…; Board of Directors Agenda Wednesday | August 28, 2024, | 3:00 PMLocation: 801 Elm Avenue…",
http://paysonhandyman.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://skdesignbuildllc.com,,"{'facebook': ['https://www.facebook.com/sktcorp'], 'twitter': ['https://www.twitter.com/SK_Technologies'], 'linkedin': ['https://www.linkedin.com/company/s'], 'instagram': [], 'youtube': ['https://www.youtube.com/user/sktcorp']}",,
http://adaini.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='adaini.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>: Failed to resolve 'adaini.com' ([Errno 11001] getaddrinfo failed)""))"
http://brilliantcityreiki.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: https://brilliantcityreiki.com/
http://genfreellc.com,,"{'facebook': ['https://www.facebook.com/100137179118600'], 'twitter': [], 'linkedin': ['https://www.linkedin.com/company/genfree-llc'], 'instagram': [], 'youtube': []}",,
http://gentzlerelectric.com,2143412890; 12143412890,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","11545 Pagemill Rd, Dallas, TX 75243",
http://moorecapitalservices.net,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://amendedbeauty.com,,"{'facebook': ['https://www.facebook.com/hue32'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/amendedbeauty', 'https://www.instagram.com/browbarinc_template'], 'youtube': []}",4107 Outlook Blvd,
http://beautifulbodybabes.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='beautifulbodybabes.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>: Failed to resolve 'beautifulbodybabes.com' ([Errno 11001] getaddrinfo failed)""))"
http://charlesmann-contracting.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,401 Client Error: Unauthorized for url: https://www.charlesmann-contracting.com/
http://growthfutures.net,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: http://growthfutures.net/
http://janarose.us,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/p', 'https://www.instagram.com/reel'], 'youtube': []}",,
http://pearlcorker.wordpress.com,,"{'facebook': [], 'twitter': ['https://www.twitter.com/SatohsiLite', 'https://www.twitter.com/APompliano'], 'linkedin': [], 'instagram': [], 'youtube': ['https://www.youtube.com/user/watch']}",,
http://skinnerdaylilies.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://tamalpaistaichi.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://asahisuperdry.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://drrokh.com,,"{'facebook': ['https://www.facebook.com/DoctorRokh'], 'twitter': ['https://www.twitter.com/dr_rokh'], 'linkedin': ['https://www.linkedin.com/in/parastoo-chamanrokh-ph-d-a647616a'], 'instagram': ['https://www.instagram.com/_dr.rokh_'], 'youtube': ['https://www.youtube.com/channel/UCq6VtBR_Ir0w8-3KWk8dhGg']}",,
http://highwaydistribution.net,+1951210,"{'facebook': ['https://www.facebook.com/boldthemes'], 'twitter': ['https://www.twitter.com/bold_themes'], 'linkedin': [], 'instagram': ['https://www.instagram.com/bold_themes'], 'youtube': ['https://www.youtube.com/channel/UCPL5LgX32KsbQ1i9nV-xiKA']}",763 Williams Rd Palm Springs CA 92562,
http://kellyhohlainteriors.com,,"{'facebook': ['https://www.facebook.com/hohlainteriors'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/kellyhohla'], 'youtube': []}",,
http://lawrencedy.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://sullivanswcd.org,8452926552,"{'facebook': ['https://www.facebook.com/profile.php'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://ergoactives.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://grpinsurance.com,5617410,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://laydomsouth.org,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://shoplakebuoy.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='shoplakebuoy.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>: Failed to resolve 'shoplakebuoy.com' ([Errno 11001] getaddrinfo failed)""))"
http://tambasamba.design,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://acornlawpc.com,8054093878,"{'facebook': ['https://www.facebook.com/acornlaw'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","310 N. Westlake Blvd, Suite 100 Westlake Village, CA 91362",
http://airelibreavenue.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,409 Client Error: Conflict for url: http://airelibreavenue.com/
http://erichedlund.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://imperiumstrategiesllc.com,,"{'facebook': ['https://www.facebook.com/ImperiumPublicStrategies'], 'twitter': [], 'linkedin': ['https://www.linkedin.com/company/imperium-public-strategies'], 'instagram': ['https://www.instagram.com/imperiumpublicstrategies'], 'youtube': []}",,
http://4v21.com,,"{'facebook': [], 'twitter': ['https://www.twitter.com/richardwolffedc', 'https://www.twitter.com/share', 'https://www.twitter.com/realDonaldTrump'], 'linkedin': [], 'instagram': [], 'youtube': ['https://www.youtube.com/user/watch']}",,
http://intfloors.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://norconindustries.net,5555555555; 4808392324,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://tic-texas.com,,"{'facebook': ['https://www.facebook.com/TICSugarLand'], 'twitter': [], 'linkedin': ['https://www.linkedin.com/company/texas-inpatient-consultants-lllp'], 'instagram': ['https://www.instagram.com/texas_inpatient_consultants'], 'youtube': []}",,
http://trihealthbalance.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='trihealthbalance.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>: Failed to resolve 'trihealthbalance.com' ([Errno 11002] getaddrinfo failed)""))"
http://bathpeople.com,,"{'facebook': ['https://www.facebook.com/bathpeople'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/bathpeopleco'], 'youtube': []}",,
http://bubongstore.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='bubongstore.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>: Failed to resolve 'bubongstore.com' ([Errno 11001] getaddrinfo failed)""))"
http://cedarwork.org,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://helixapartments.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='helixapartments.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001DF6DA02BE0>, 'Connection to helixapartments.com timed out. (connect timeout=15)'))"
http://richardsservicecenter.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: http://richardsservicecenter.com/
http://epertase.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='epertase.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6DA03130>: Failed to resolve 'epertase.com' ([Errno 11001] getaddrinfo failed)""))"
http://id44.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='id44.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6DA018C0>: Failed to resolve 'id44.com' ([Errno 11002] getaddrinfo failed)""))"
http://laflosd.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='laflosd.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6DA03570>: Failed to resolve 'laflosd.com' ([Errno 11001] getaddrinfo failed)""))"
http://lifeofbtc.org,,"{'facebook': ['https://www.facebook.com/Sterling-Council-605921499827431'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/life.of.btc'], 'youtube': []}",,
http://openairchair.com,80120798,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://sushirawsf.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://verve-medical.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://jaredshavelson.com,,"{'facebook': [], 'twitter': ['https://www.twitter.com/jaredshavelson'], 'linkedin': [], 'instagram': ['https://www.instagram.com/jaredshavelson'], 'youtube': []}",,
http://lgcountryschool.com,8474384834,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://wanakenapinecone.wordpress.com,3153094040,"{'facebook': ['https://www.facebook.com/profile.php'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://clevelandheightsapartments.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://highqualitypcs.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='highqualitypcs.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>: Failed to resolve 'highqualitypcs.com' ([Errno 11002] getaddrinfo failed)""))"
http://tylerteaches.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://86fest.com,,"{'facebook': ['https://www.facebook.com/events', 'https://www.facebook.com/CarsWithoutLimits', 'https://www.facebook.com/86FEST', 'https://www.facebook.com/TeamTopakRacing'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/azfrs86', 'https://www.instagram.com/socalsd86', 'https://www.instagram.com/86fest'], 'youtube': []}",,
http://elijahvest.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='elijahvest.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>, 'Connection to elijahvest.com timed out. (connect timeout=15)'))"
http://hannacho.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='hannacho.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>: Failed to resolve 'hannacho.com' ([Errno 11001] getaddrinfo failed)""))"
http://jasonheltonrealestate.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://kathymetzinc.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","'123 Main St, Anytown'",
http://platformtemizlik.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='platformtemizlik.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>: Failed to resolve 'platformtemizlik.com' ([Errno 11002] getaddrinfo failed)""))"
http://shmstudios.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://westtubingcompany.com,8283898823,"{'facebook': ['https://www.facebook.com/westtubingcompany'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/west_tubing_company'], 'youtube': []}",,
http://advance-tcc.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='advance-tcc.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>: Failed to resolve 'advance-tcc.com' ([Errno 11001] getaddrinfo failed)""))"
http://bluestreakgrinding.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://tashahmoore.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: https://tashahmoore.com/
http://thejewishheritagefoundation.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: https://thejewishheritagefoundation.com/
http://veritassynergetic.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='veritassynergetic.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6DA02E00>: Failed to resolve 'veritassynergetic.com' ([Errno 11001] getaddrinfo failed)""))"
http://wellbaum-apiaries.business.site,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: http://wellbaum-apiaries.business.site/
http://aroostooktechnologies.com,+1207762; 2077629321,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","Address: 4 Airport Drive  Presque Isle, ME 04769",
http://branchedoakmarina.com,,"{'facebook': ['https://www.facebook.com/Branched-Oak-Marina-155307791173595'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://brandibaileyphotos.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='brandibaileyphotos.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6DA03570>: Failed to resolve 'brandibaileyphotos.com' ([Errno 11002] getaddrinfo failed)""))"
http://daylilyhealth.org,,"{'facebook': ['https://www.facebook.com/daylilyhealth'], 'twitter': [], 'linkedin': ['https://www.linkedin.com/company/daylilyhealth'], 'instagram': ['https://www.instagram.com/daylilyhealth'], 'youtube': []}",,
http://woodstocklodge246.org,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='woodstocklodge246.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6DA02E00>: Failed to resolve 'woodstocklodge246.org' ([Errno 11001] getaddrinfo failed)""))"
http://burkeoppenheim.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='burkeoppenheim.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6DA03680>: Failed to resolve 'burkeoppenheim.com' ([Errno 11001] getaddrinfo failed)""))"
http://eringallagher.wordpress.com,,"{'facebook': ['https://www.facebook.com/pages'], 'twitter': ['https://www.twitter.com/eringallagher'], 'linkedin': [], 'instagram': [], 'youtube': []}",how it happened:,
http://snugharborca.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='snugharborca.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B086690>: Failed to resolve 'snugharborca.com' ([Errno 11001] getaddrinfo failed)""))"
http://successoilco.com,8004519865; 8189749623,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","8306 Wilshire Blvd, #566, Berverly Hills, CA 90211, US",
http://thermalpd.com,,"{'facebook': [], 'twitter': [], 'linkedin': ['https://www.linkedin.com/company/thermalprocessdevelopment'], 'instagram': [], 'youtube': []}",,
http://emergencyinternational.org,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://foxtrailerservice.com,2544343927,"{'facebook': ['https://www.facebook.com/foxtrailerservice'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://nomadicbearproductions.com,8314207008,"{'facebook': [], 'twitter': [], 'linkedin': ['https://www.linkedin.com/in/chris-mcgilvray-91204bb'], 'instagram': ['https://www.instagram.com/nomadic.bear'], 'youtube': []}",,
http://powersfamilymedicine.com,+1248482; +1248987; 12484826222,"{'facebook': ['https://www.facebook.com/powersmedicine'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://themacks.wordpress.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://timothylee.us,,"{'facebook': [], 'twitter': [], 'linkedin': ['https://www.linkedin.com/in/timothylee-us'], 'instagram': [], 'youtube': []}",,
http://nu-imagepainting.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='nu-imagepainting.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0879B0>: Failed to resolve 'nu-imagepainting.com' ([Errno 11001] getaddrinfo failed)""))"
http://southsidedentalcare-dentalclinic.business.site,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: http://southsidedentalcare-dentalclinic.business.site/
http://citadelurban.com,2108984777,"{'facebook': ['https://www.facebook.com/profile.php'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/citadelurban'], 'youtube': []}",,
http://coopster.org,,"{'facebook': [], 'twitter': ['https://www.twitter.com/share'], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://directjet.com,,"{'facebook': ['https://www.facebook.com/Direct-Jet-Charter-LLC-123777037688095'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","507 EDWARDIA DRIVE GREENSBORO, NC  27409",
http://sacreativedesign.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://yjlashstudio.com,,"{'facebook': ['https://www.facebook.com/yjlash'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/yjlashstudio'], 'youtube': []}",,
http://sanfranciscowinecenter.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://sceniclandscaping.net,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='sceniclandscaping.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0879B0>: Failed to resolve 'sceniclandscaping.net' ([Errno 11001] getaddrinfo failed)""))"
http://techsynario.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='techsynario.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>: Failed to resolve 'techsynario.com' ([Errno 11002] getaddrinfo failed)""))"
http://temploebenezerweslaco.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://cotherix.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='cotherix.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B086AD0>: Failed to resolve 'cotherix.com' ([Errno 11001] getaddrinfo failed)""))"
http://leahyfamilydentistry.com,9193634204,"{'facebook': ['https://www.facebook.com/leahyfamilydentistry'], 'twitter': ['https://www.twitter.com/LeahyDentistry'], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://ohanacrm.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://pd2llc.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='pd2llc.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B086F10>: Failed to resolve 'pd2llc.com' ([Errno 11001] getaddrinfo failed)""))"
http://romesportshalloffame.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://studiobsalon.net,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='studiobsalon.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087BD0>: Failed to resolve 'studiobsalon.net' ([Errno 11001] getaddrinfo failed)""))"
http://aristacons.com,28578990009; 1857899; 3857899; 18578990009; 38578990009; 2857899,"{'facebook': ['https://www.facebook.com/delaware'], 'twitter': ['https://www.twitter.com/delaware'], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://sbmobilenails.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://aether-multimedia-llc.business.site,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: http://aether-multimedia-llc.business.site/
http://aspecialtouchflorist.net,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='aspecialtouchflorist.net', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001DF6B087240>, 'Connection to aspecialtouchflorist.net timed out. (connect timeout=15)'))"
http://cowpaddyfudge.wordpress.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://maquez-kennelz.business.site,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: http://maquez-kennelz.business.site/
http://tax-masters.net,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='tax-masters.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087BD0>: Failed to resolve 'tax-masters.net' ([Errno 11002] getaddrinfo failed)""))"
http://ticketsregina.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,403 Client Error: Forbidden for url: http://ticketsregina.com/
http://abujaluxuryhome.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='abujaluxuryhome.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087020>: Failed to resolve 'abujaluxuryhome.com' ([Errno 11001] getaddrinfo failed)""))"
http://belozapp.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='belozapp.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B086F10>: Failed to resolve 'belozapp.com' ([Errno 11001] getaddrinfo failed)""))"
http://harmonystarkennel.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: https://harmonystarkennel.com/
